target_id,target_level,centroid_x,centroid_y,representative_x,representative_y,area,diameter_m,total_score,peak_score,network_criticality,removal_impact,period_persistence,parameter_stability,stable_cell_fraction,supporting_periods,cell_count,evidence_status,recommendation_reason,limitations,geometry_wkt
T001,不稳定候选,15439612.33,5112857.6325,15442612.33,5111357.6325,54000000.0,6708.203932499369,0.4789502917909561,0.5933601657987692,0.7612865479741605,0.0,0.5,0.5833333333333334,0.16666666666666666,印支燕山期|海西期,6,internal_partial,"由6个高值网格组成；支持时期为印支燕山期|海西期；参数稳定率0.58；最高分代表点(15442612, 5111358)。",['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15443475.39 5109890.548, 15440475.39 5109890.548, 15437475.39 5109890.548, 15434475.39 5109890.548, 15434475.39 5112890.548, 15434475.39 5115890.548, 15437475.39 5115890.548, 15440475.39 5115890.548, 15443475.39 5115890.548, 15443475.39 5112890.548, 15443475.39 5109890.548))"
T002,一级,15441612.33,5091357.6325,15442612.33,5090357.6325,27000000.0,4242.640687119285,0.5332391142534804,0.5811893338028123,0.809254612152801,0.0,0.5,0.8333333333333334,0.6666666666666666,印支燕山期|海西期,3,internal_supported,"由3个高值网格组成；支持时期为印支燕山期|海西期；参数稳定率0.83；最高分代表点(15442612, 5090358)。",['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15440475.39 5091890.548, 15440475.39 5094890.548, 15443475.39 5094890.548, 15443475.39 5091890.548, 15443475.39 5088890.548, 15440475.39 5088890.548, 15437475.39 5088890.548, 15437475.39 5091890.548, 15440475.39 5091890.548))"
T003,一级,15422212.330000002,5090957.6325,15424612.33,5090357.6325,45000000.0,9486.832980505138,0.525313392090076,0.6003808103025106,0.8008954059716459,0.0,0.5,0.8,0.6,印支燕山期|海西期,5,internal_supported,"由5个高值网格组成；支持时期为印支燕山期|海西期；参数稳定率0.80；最高分代表点(15424612, 5090358)。",['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15422475.39 5091890.548, 15425475.39 5091890.548, 15428475.39 5091890.548, 15428475.39 5088890.548, 15425475.39 5088890.548, 15422475.39 5088890.548, 15419475.39 5088890.548, 15416475.39 5088890.548, 15416475.39 5091890.548, 15416475.39 5094890.548, 15419475.39 5094890.548, 15419475.39 5091890.548, 15422475.39 5091890.548))"
T004,不稳定候选,15396038.104999999,5075384.432499999,15401438.105,5072384.4325,90000000.0,13416.407864998739,0.44327017025057786,0.45396466384772716,0.6950576292873653,0.0,0.5,0.5,0.0,喜山期|海西期,10,internal_partial,"由10个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.50；最高分代表点(15401438, 5072384)。",['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15403126.94 5070944.148, 15400126.94 5070944.148, 15397126.94 5070944.148, 15394126.94 5070944.148, 15394126.94 5073944.148, 15391126.94 5073944.148, 15391126.94 5076944.148, 15388126.94 5076944.148, 15388126.94 5079944.148, 15391126.94 5079944.148, 15394126.94 5079944.148, 15397126.94 5079944.148, 15397126.94 5076944.148, 15400126.94 5076944.148, 15403126.94 5076944.148, 15403126.94 5073944.148, 15403126.94 5070944.148))"
T005,不稳定候选,15402938.105000002,5063384.4325,15404438.105,5060384.4325,54000000.0,6708.203932499369,0.45037115935736355,0.4809470980521601,0.7153461695924671,0.0,0.5,0.5,0.0,喜山期|海西期,6,internal_partial,"由6个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.50；最高分代表点(15404438, 5060384)。",['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15400126.94 5061944.148, 15400126.94 5064944.148, 15400126.94 5067944.148, 15403126.94 5067944.148, 15406126.94 5067944.148, 15406126.94 5064944.148, 15406126.94 5061944.148, 15406126.94 5058944.148, 15403126.94 5058944.148, 15400126.94 5058944.148, 15400126.94 5061944.148))"
T006,不稳定候选,15384938.105,5061884.4325,15383438.105,5060384.4325,36000000.0,4242.640687119285,0.4386850326879995,0.44359780390125075,0.6819572362514272,0.0,0.5,0.5,0.0,喜山期|海西期,4,internal_partial,"由4个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.50；最高分代表点(15383438, 5060384)。",['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15388126.94 5058944.148, 15385126.94 5058944.148, 15382126.94 5058944.148, 15382126.94 5061944.148, 15382126.94 5064944.148, 15385126.94 5064944.148, 15388126.94 5064944.148, 15388126.94 5061944.148, 15388126.94 5058944.148))"
T007,不稳定候选,15444938.104999999,5061584.432499999,15446438.105,5057384.4325,90000000.0,12369.316876852981,0.4632120997826603,0.4817747767933309,0.759177427950458,0.0,0.5,0.4833333333333333,0.0,喜山期|海西期,10,internal_partial,"由10个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.48；最高分代表点(15446438, 5057384)。",['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15445126.94 5055944.148, 15445126.94 5058944.148, 15442126.94 5058944.148, 15439126.94 5058944.148, 15436126.94 5058944.148, 15436126.94 5061944.148, 15439126.94 5061944.148, 15442126.94 5061944.148, 15442126.94 5064944.148, 15445126.94 5064944.148, 15445126.94 5067944.148, 15448126.94 5067944.148, 15448126.94 5064944.148, 15451126.94 5064944.148, 15451126.94 5061944.148, 15451126.94 5058944.148, 15448126.94 5058944.148, 15448126.94 5055944.148, 15445126.94 5055944.148))"
T008,不稳定候选,15417938.105,5060384.4325,15416438.105,5060384.4325,36000000.0,9000.0,0.4574681742039177,0.4576861593411146,0.7356233548683362,0.0,0.5,0.5,0.0,喜山期|海西期,4,internal_partial,"由4个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.50；最高分代表点(15416438, 5060384)。",['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15418126.94 5061944.148, 15421126.94 5061944.148, 15424126.94 5061944.148, 15424126.94 5058944.148, 15421126.94 5058944.148, 15418126.94 5058944.148, 15415126.94 5058944.148, 15412126.94 5058944.148, 15412126.94 5061944.148, 15415126.94 5061944.148, 15418126.94 5061944.148))"
T009,不稳定候选,15429938.105,5060384.4325,15425438.105,5060384.4325,36000000.0,9000.0,0.4558944792691649,0.4569798349722598,0.7311270836261852,0.0,0.5,0.5,0.0,喜山期|海西期,4,internal_partial,"由4个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.50；最高分代表点(15425438, 5060384)。",['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15430126.94 5061944.148, 15433126.94 5061944.148, 15436126.94 5061944.148, 15436126.94 5058944.148, 15433126.94 5058944.148, 15430126.94 5058944.148, 15427126.94 5058944.148, 15424126.94 5058944.148, 15424126.94 5061944.148, 15427126.94 5061944.148, 15430126.94 5061944.148))"
T010,不稳定候选,15407813.105,5057009.4325,15404438.105,5054384.4325,72000000.0,8485.28137423857,0.48149075540337366,0.49053485512893097,0.8042593011524961,0.0,0.5,0.5,0.0,喜山期|海西期,8,internal_partial,"由8个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.50；最高分代表点(15404438, 5054384)。",['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15412126.94 5052944.148, 15409126.94 5052944.148, 15406126.94 5052944.148, 15403126.94 5052944.148, 15403126.94 5055944.148, 15403126.94 5058944.148, 15406126.94 5058944.148, 15406126.94 5061944.148, 15409126.94 5061944.148, 15412126.94 5061944.148, 15412126.94 5058944.148, 15412126.94 5055944.148, 15412126.94 5052944.148))"
T011,不稳定候选,15375638.105,5054384.4325,15377438.105,5051384.4325,45000000.0,6708.203932499369,0.4704675423276167,0.4799355963192226,0.7727644066503336,0.0,0.5,0.5,0.0,喜山期|海西期,5,internal_partial,"由5个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.50；最高分代表点(15377438, 5051384)。",['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15379126.94 5052944.148, 15379126.94 5049944.148, 15376126.94 5049944.148, 15373126.94 5049944.148, 15373126.94 5052944.148, 15373126.94 5055944.148, 15373126.94 5058944.148, 15376126.94 5058944.148, 15379126.94 5058944.148, 15379126.94 5055944.148, 15376126.94 5055944.148, 15376126.94 5052944.148, 15379126.94 5052944.148))"
T012,不稳定候选,15396938.105,5054384.4325,15401438.105,5054384.4325,36000000.0,9000.0,0.46124808626526026,0.46348293281132813,0.7464231036150293,0.0,0.5,0.5,0.0,喜山期|海西期,4,internal_partial,"由4个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.50；最高分代表点(15401438, 5054384)。",['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15397126.94 5055944.148, 15400126.94 5055944.148, 15403126.94 5055944.148, 15403126.94 5052944.148, 15400126.94 5052944.148, 15397126.94 5052944.148, 15394126.94 5052944.148, 15391126.94 5052944.148, 15391126.94 5055944.148, 15394126.94 5055944.148, 15397126.94 5055944.148))"
T013,不稳定候选,15383165.37772727,5052748.068863636,15380438.105,5051384.4325,99000000.0,12000.0,0.4690232011740179,0.4836461543202268,0.7751312241335576,0.0,0.5,0.4848484848484848,0.0,喜山期|海西期,11,internal_partial,"由11个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.48；最高分代表点(15380438, 5051384)。",['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15379126.94 5049944.148, 15379126.94 5052944.148, 15376126.94 5052944.148, 15376126.94 5055944.148, 15379126.94 5055944.148, 15382126.94 5055944.148, 15382126.94 5058944.148, 15385126.94 5058944.148, 15385126.94 5055944.148, 15388126.94 5055944.148, 15391126.94 5055944.148, 15391126.94 5052944.148, 15388126.94 5052944.148, 15388126.94 5049944.148, 15385126.94 5049944.148, 15385126.94 5046944.148, 15382126.94 5046944.148, 15379126.94 5046944.148, 15379126.94 5049944.148))"
T014,不稳定候选,15485771.438333333,5052717.765833333,15485438.105,5051384.4325,81000000.0,10816.653826391968,0.4458121203915906,0.45592172550715493,0.702320343975973,0.0,0.5,0.5,0.0,喜山期|海西期,9,internal_partial,"由9个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.50；最高分代表点(15485438, 5051384)。",['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15484126.94 5046944.148, 15481126.94 5046944.148, 15481126.94 5049944.148, 15481126.94 5052944.148, 15484126.94 5052944.148, 15484126.94 5055944.148, 15484126.94 5058944.148, 15487126.94 5058944.148, 15490126.94 5058944.148, 15490126.94 5055944.148, 15490126.94 5052944.148, 15490126.94 5049944.148, 15487126.94 5049944.148, 15487126.94 5046944.148, 15484126.94 5046944.148))"
T015,不稳定候选,15450509.533571424,5050098.718214286,15452438.105,5045384.4325,126000000.0,13416.407864998739,0.47369586572363104,0.4878493016369766,0.781988187781803,0.0,0.5,0.5,0.0,喜山期|海西期,14,internal_partial,"由14个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.50；最高分代表点(15452438, 5045384)。",['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15445126.94 5046944.148, 15445126.94 5049944.148, 15445126.94 5052944.148, 15445126.94 5055944.148, 15448126.94 5055944.148, 15448126.94 5058944.148, 15451126.94 5058944.148, 15451126.94 5055944.148, 15451126.94 5052944.148, 15454126.94 5052944.148, 15457126.94 5052944.148, 15457126.94 5049944.148, 15457126.94 5046944.148, 15457126.94 5043944.148, 15454126.94 5043944.148, 15451126.94 5043944.148, 15451126.94 5046944.148, 15448126.94 5046944.148, 15448126.94 5043944.148, 15445126.94 5043944.148, 15445126.94 5046944.148))"
T016,不稳定候选,15370438.104999999,5048384.4325,15374438.105,5048384.4325,81000000.0,12727.922061357855,0.4427419402137525,0.4490069331428042,0.6935484006107215,0.0,0.5,0.5,0.0,喜山期|海西期,9,internal_partial,"由9个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.50；最高分代表点(15374438, 5048384)。",['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15373126.94 5043944.148, 15373126.94 5046944.148, 15370126.94 5046944.148, 15367126.94 5046944.148, 15364126.94 5046944.148, 15364126.94 5049944.148, 15364126.94 5052944.148, 15367126.94 5052944.148, 15370126.94 5052944.148, 15373126.94 5052944.148, 15373126.94 5049944.148, 15376126.94 5049944.148, 15376126.94 5046944.148, 15376126.94 5043944.148, 15376126.94 5040944.148, 15373126.94 5040944.148, 15373126.94 5043944.148))"
T017,不稳定候选,15351938.105,5046884.4325,15353438.105,5048384.4325,36000000.0,4242.640687119285,0.44180546879842003,0.44732163313256745,0.6908727679954858,0.0,0.5,0.5,0.0,喜山期|海西期,4,internal_partial,"由4个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.50；最高分代表点(15353438, 5048384)。",['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15355126.94 5043944.148, 15352126.94 5043944.148, 15349126.94 5043944.148, 15349126.94 5046944.148, 15349126.94 5049944.148, 15352126.94 5049944.148, 15355126.94 5049944.148, 15355126.94 5046944.148, 15355126.94 5043944.148))"
T018,二级,15408938.104999997,5046384.432499999,15407438.105,5042384.4325,108000000.0,10816.653826391968,0.5037460287574079,0.5403749179144025,0.730941034544975,0.0,0.5,0.8194444444444445,0.75,喜山期|海西期,12,internal_supported,"由12个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.82；最高分代表点(15407438, 5042384)。",['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15406126.94 5043944.148, 15403126.94 5043944.148, 15403126.94 5046944.148, 15403126.94 5049944.148, 15406126.94 5049944.148, 15406126.94 5052944.148, 15409126.94 5052944.148, 15412126.94 5052944.148, 15412126.94 5049944.148, 15412126.94 5046944.148, 15415126.94 5046944.148, 15415126.94 5043944.148, 15415126.94 5040944.148, 15412126.94 5040944.148, 15409126.94 5040944.148, 15406126.94 5040944.148, 15406126.94 5043944.148))"
T019,不稳定候选,15465338.104999999,5044484.432499999,15464438.105,5042384.4325,90000000.0,12369.316876852981,0.4589598166192085,0.47265130560494034,0.7398851903405956,0.0,0.5,0.5,0.0,喜山期|海西期,10,internal_partial,"由10个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.50；最高分代表点(15464438, 5042384)。",['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15472126.94 5040944.148, 15469126.94 5040944.148, 15466126.94 5040944.148, 15463126.94 5040944.148, 15460126.94 5040944.148, 15460126.94 5043944.148, 15457126.94 5043944.148, 15457126.94 5046944.148, 15460126.94 5046944.148, 15463126.94 5046944.148, 15466126.94 5046944.148, 15466126.94 5049944.148, 15469126.94 5049944.148, 15469126.94 5046944.148, 15472126.94 5046944.148, 15472126.94 5043944.148, 15472126.94 5040944.148))"
T020,不稳定候选,15383438.105,5040884.4325,15383438.105,5036384.4325,36000000.0,9000.0,0.4625632816411688,0.46505362983730514,0.7501808046890537,0.0,0.5,0.5,0.0,喜山期|海西期,4,internal_partial,"由4个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.50；最高分代表点(15383438, 5036384)。",['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15382126.94 5034944.148, 15382126.94 5037944.148, 15382126.94 5040944.148, 15382126.94 5043944.148, 15382126.94 5046944.148, 15385126.94 5046944.148, 15385126.94 5043944.148, 15385126.94 5040944.148, 15385126.94 5037944.148, 15385126.94 5034944.148, 15382126.94 5034944.148))"
T021,不稳定候选,15454152.390714288,5040670.146785715,15452438.105,5042384.4325,63000000.0,9000.0,0.4657184883575986,0.48798216017955415,0.7591956810217103,0.0,0.5,0.5,0.0,喜山期|海西期,7,internal_partial,"由7个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.50；最高分代表点(15452438, 5042384)。",['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15454126.94 5034944.148, 15454126.94 5037944.148, 15451126.94 5037944.148, 15451126.94 5040944.148, 15448126.94 5040944.148, 15448126.94 5043944.148, 15451126.94 5043944.148, 15454126.94 5043944.148, 15457126.94 5043944.148, 15460126.94 5043944.148, 15460126.94 5040944.148, 15457126.94 5040944.148, 15457126.94 5037944.148, 15457126.94 5034944.148, 15454126.94 5034944.148))"
T022,不稳定候选,15434938.104999997,5039384.432499999,15431438.105,5036384.4325,108000000.0,12369.316876852981,0.44343708775852747,0.45191828034938697,0.6955345364529358,0.0,0.5,0.5,0.0,喜山期|海西期,12,internal_partial,"由12个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.50；最高分代表点(15431438, 5036384)。",['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15430126.94 5037944.148, 15427126.94 5037944.148, 15427126.94 5040944.148, 15430126.94 5040944.148, 15430126.94 5043944.148, 15433126.94 5043944.148, 15436126.94 5043944.148, 15439126.94 5043944.148, 15442126.94 5043944.148, 15442126.94 5040944.148, 15439126.94 5040944.148, 15439126.94 5037944.148, 15442126.94 5037944.148, 15442126.94 5034944.148, 15439126.94 5034944.148, 15436126.94 5034944.148, 15433126.94 5034944.148, 15430126.94 5034944.148, 15430126.94 5037944.148))"
T023,不稳定候选,15407438.105,5039009.4325,15407438.105,5036384.4325,72000000.0,12000.0,0.48548167119138497,0.5420575490546315,0.7353047748325284,0.0,0.5,0.6875,0.375,喜山期|海西期,8,internal_partial,"由8个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.69；最高分代表点(15407438, 5036384)。",['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15412126.94 5034944.148, 15409126.94 5034944.148, 15406126.94 5034944.148, 15406126.94 5037944.148, 15403126.94 5037944.148, 15400126.94 5037944.148, 15400126.94 5040944.148, 15403126.94 5040944.148, 15403126.94 5043944.148, 15406126.94 5043944.148, 15406126.94 5040944.148, 15409126.94 5040944.148, 15412126.94 5040944.148, 15415126.94 5040944.148, 15415126.94 5037944.148, 15412126.94 5037944.148, 15412126.94 5034944.148))"
T024,不稳定候选,15416438.105,5038784.4325,15413438.105,5036384.4325,45000000.0,6708.203932499369,0.44867085538241264,0.4582172157261729,0.7104881582354649,0.0,0.5,0.5,0.0,喜山期|海西期,5,internal_partial,"由5个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.50；最高分代表点(15413438, 5036384)。",['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15418126.94 5034944.148, 15415126.94 5034944.148, 15412126.94 5034944.148, 15412126.94 5037944.148, 15415126.94 5037944.148, 15415126.94 5040944.148, 15415126.94 5043944.148, 15418126.94 5043944.148, 15418126.94 5040944.148, 15421126.94 5040944.148, 15421126.94 5037944.148, 15418126.94 5037944.148, 15418126.94 5034944.148))"
T025,不稳定候选,15446738.104999999,5038184.432499999,15446438.105,5033384.4325,90000000.0,12369.316876852981,0.49750641277408586,0.5482660962631641,0.7285897507831024,0.0,0.5,0.7833333333333333,0.5,喜山期|海西期,10,internal_partial,"由10个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.78；最高分代表点(15446438, 5033384)。",['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15448126.94 5031944.148, 15445126.94 5031944.148, 15445126.94 5034944.148, 15448126.94 5034944.148, 15448126.94 5037944.148, 15445126.94 5037944.148, 15442126.94 5037944.148, 15439126.94 5037944.148, 15439126.94 5040944.148, 15442126.94 5040944.148, 15442126.94 5043944.148, 15445126.94 5043944.148, 15448126.94 5043944.148, 15448126.94 5040944.148, 15451126.94 5040944.148, 15451126.94 5037944.148, 15454126.94 5037944.148, 15454126.94 5034944.148, 15451126.94 5034944.148, 15451126.94 5031944.148, 15448126.94 5031944.148))"
T026,不稳定候选,15486638.105,5035784.4325,15485438.105,5033384.4325,45000000.0,6708.203932499369,0.46584825846221556,0.539002923744482,0.7167093098920444,0.0,0.5,0.6,0.2,喜山期|海西期,5,internal_partial,"由5个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.60；最高分代表点(15485438, 5033384)。",['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15490126.94 5031944.148, 15487126.94 5031944.148, 15484126.94 5031944.148, 15484126.94 5034944.148, 15484126.94 5037944.148, 15484126.94 5040944.148, 15487126.94 5040944.148, 15487126.94 5037944.148, 15490126.94 5037944.148, 15490126.94 5034944.148, 15490126.94 5031944.148))"
T027,不稳定候选,15372938.105,5034884.4325,15374438.105,5039384.4325,72000000.0,9486.832980505138,0.44248276311263013,0.4471464870149812,0.6928078946075147,0.0,0.5,0.5,0.0,喜山期|海西期,8,internal_partial,"由8个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.50；最高分代表点(15374438, 5039384)。",['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15373126.94 5028944.148, 15370126.94 5028944.148, 15370126.94 5031944.148, 15370126.94 5034944.148, 15370126.94 5037944.148, 15370126.94 5040944.148, 15373126.94 5040944.148, 15376126.94 5040944.148, 15376126.94 5037944.148, 15376126.94 5034944.148, 15376126.94 5031944.148, 15376126.94 5028944.148, 15373126.94 5028944.148))"
T028,不稳定候选,15464438.105,5034884.4325,15464438.105,5030384.4325,36000000.0,9000.0,0.4518010785681904,0.4594608116568164,0.7194316530519727,0.0,0.5,0.5,0.0,喜山期|海西期,4,internal_partial,"由4个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.50；最高分代表点(15464438, 5030384)。",['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15463126.94 5028944.148, 15463126.94 5031944.148, 15463126.94 5034944.148, 15463126.94 5037944.148, 15463126.94 5040944.148, 15466126.94 5040944.148, 15466126.94 5037944.148, 15466126.94 5034944.148, 15466126.94 5031944.148, 15466126.94 5028944.148, 15463126.94 5028944.148))"
T029,不稳定候选,15425438.104999997,5034884.432499999,15422438.105,5033384.4325,108000000.0,12369.316876852981,0.4593694302789482,0.4853179089011776,0.7231983722255665,0.0,0.5,0.5416666666666666,0.0,喜山期|海西期,12,internal_partial,"由12个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.54；最高分代表点(15422438, 5033384)。",['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15421126.94 5034944.148, 15418126.94 5034944.148, 15418126.94 5037944.148, 15421126.94 5037944.148, 15421126.94 5040944.148, 15424126.94 5040944.148, 15427126.94 5040944.148, 15427126.94 5037944.148, 15430126.94 5037944.148, 15430126.94 5034944.148, 15433126.94 5034944.148, 15433126.94 5031944.148, 15430126.94 5031944.148, 15430126.94 5028944.148, 15427126.94 5028944.148, 15424126.94 5028944.148, 15424126.94 5031944.148, 15421126.94 5031944.148, 15421126.94 5034944.148))"
T030,不稳定候选,15403580.962142859,5033384.4325,15407438.105,5033384.4325,63000000.0,6708.203932499369,0.4796737119263844,0.5444193527720385,0.73784325856518,0.0,0.5,0.6428571428571429,0.2857142857142857,喜山期|海西期,7,internal_partial,"由7个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.64；最高分代表点(15407438, 5033384)。",['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15400126.94 5031944.148, 15400126.94 5034944.148, 15400126.94 5037944.148, 15403126.94 5037944.148, 15406126.94 5037944.148, 15406126.94 5034944.148, 15409126.94 5034944.148, 15409126.94 5031944.148, 15406126.94 5031944.148, 15406126.94 5028944.148, 15403126.94 5028944.148, 15400126.94 5028944.148, 15400126.94 5031944.148))"
T031,不稳定候选,15442538.104999999,5031584.432499999,15446438.105,5030384.4325,90000000.0,10816.653826391968,0.4621566421262938,0.5480867701345612,0.7061618346465537,0.0,0.5,0.6,0.2,喜山期|海西期,10,internal_partial,"由10个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.60；最高分代表点(15446438, 5030384)。",['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15442126.94 5025944.148, 15439126.94 5025944.148, 15439126.94 5028944.148, 15436126.94 5028944.148, 15436126.94 5031944.148, 15439126.94 5031944.148, 15439126.94 5034944.148, 15442126.94 5034944.148, 15442126.94 5037944.148, 15445126.94 5037944.148, 15448126.94 5037944.148, 15448126.94 5034944.148, 15445126.94 5034944.148, 15445126.94 5031944.148, 15448126.94 5031944.148, 15448126.94 5028944.148, 15445126.94 5028944.148, 15445126.94 5025944.148, 15442126.94 5025944.148))"
T032,一级,15410938.105000002,5030384.4325,15410438.105,5027384.4325,54000000.0,6708.203932499369,0.5376241091289862,0.5483050568906289,0.7741641213209131,0.0,0.5,0.9444444444444443,0.8333333333333334,喜山期|海西期,6,internal_supported,"由6个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.94；最高分代表点(15410438, 5027384)。",['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15415126.94 5028944.148, 15415126.94 5025944.148, 15412126.94 5025944.148, 15409126.94 5025944.148, 15409126.94 5028944.148, 15406126.94 5028944.148, 15406126.94 5031944.148, 15409126.94 5031944.148, 15409126.94 5034944.148, 15412126.94 5034944.148, 15415126.94 5034944.148, 15415126.94 5031944.148, 15412126.94 5031944.148, 15412126.94 5028944.148, 15415126.94 5028944.148))"
T033,不稳定候选,15417938.105,5030384.4325,15413438.105,5030384.4325,72000000.0,9000.0,0.5103366945775107,0.5458027414326313,0.7616762702214592,0.0,0.5,0.7916666666666666,0.375,喜山期|海西期,8,internal_partial,"由8个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.79；最高分代表点(15413438, 5030384)。",['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15421126.94 5025944.148, 15418126.94 5025944.148, 15415126.94 5025944.148, 15415126.94 5028944.148, 15412126.94 5028944.148, 15412126.94 5031944.148, 15415126.94 5031944.148, 15415126.94 5034944.148, 15418126.94 5034944.148, 15421126.94 5034944.148, 15421126.94 5031944.148, 15424126.94 5031944.148, 15424126.94 5028944.148, 15421126.94 5028944.148, 15421126.94 5025944.148))"
T034,不稳定候选,15454976.566538457,5028999.817115383,15455438.105,5030384.4325,117000000.0,10816.653826391968,0.494720620105632,0.542782957672035,0.7266742992029049,0.0,0.5,0.7692307692307693,0.5384615384615384,喜山期|海西期,13,internal_partial,"由13个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.77；最高分代表点(15455438, 5030384)。",['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15451126.94 5025944.148, 15451126.94 5028944.148, 15448126.94 5028944.148, 15448126.94 5031944.148, 15451126.94 5031944.148, 15451126.94 5034944.148, 15454126.94 5034944.148, 15457126.94 5034944.148, 15460126.94 5034944.148, 15460126.94 5031944.148, 15460126.94 5028944.148, 15460126.94 5025944.148, 15460126.94 5022944.148, 15457126.94 5022944.148, 15454126.94 5022944.148, 15451126.94 5022944.148, 15451126.94 5025944.148))"
T035,不稳定候选,15383438.105,5027384.4325,15383438.105,5021384.4325,45000000.0,12000.0,0.4880709665243965,0.5724328847960412,0.7802027614982758,0.0,0.5,0.6,0.2,喜山期|海西期,5,internal_partial,"由5个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.60；最高分代表点(15383438, 5021384)。",['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15382126.94 5019944.148, 15382126.94 5022944.148, 15382126.94 5025944.148, 15382126.94 5028944.148, 15382126.94 5031944.148, 15382126.94 5034944.148, 15385126.94 5034944.148, 15385126.94 5031944.148, 15385126.94 5028944.148, 15385126.94 5025944.148, 15385126.94 5022944.148, 15385126.94 5019944.148, 15382126.94 5019944.148))"
